"Text","Binary_Sentiment","Cont_Sentiment"
"'tis twenty years till then","0.0","-2.141481876373291"
"i have forgot why i did call thee back","0.0","-2.4741454124450684"
"rom","0.0","-0.50506490468978882"
"let me stand here till thou remember it","0.0","-2.413698673248291"
"jul","1.0","0.024533458054065704"
"i shall forget, to have thee still stand there,      rememb'ring how i love thy company","0.0","-0.35362100601196289"
"rom","0.0","-0.50506490468978882"
"and i'll still stay, to have thee still forget,      forgetting any other home but this","0.0","-0.3412308394908905"
"jul","1.0","0.024533458054065704"
"'tis almost morning","0.0","-0.65744340419769287"
"i would have thee gone       and yet no farther than a wanton's bird,      that lets it hop a little from her hand,      like a poor prisoner in his twisted gyves,      and with a silk thread plucks it back again,      so loving jealous of his liberty","0.0","-0.62831974029541016"
"rom","0.0","-0.50506490468978882"
"i would i were thy bird","0.0","-1.0277864933013916"
"jul","1.0","0.024533458054065704"
"sweet, so would i","0.0","-0.88283360004425049"
"yet i should kill thee with much cherishing","0.0","-0.54521745443344116"
"good night, good night!","1.0","3.1328778266906738"
"parting is such sweet sorrow,      that i shall say good night till it be morrow","1.0","1.1319942474365234"
"exit","0.0","-0.50551515817642212"
"rom","0.0","-0.50506490468978882"
"sleep dwell upon thine eyes, peace in thy breast!","1.0","0.4376910924911499"
"would i were sleep and peace, so sweet to rest!","0.0","-2.637972354888916"
"hence will i to my ghostly father's cell,      his help to crave and my dear hap to tell","1.0","2.4332563877105713"
"exit          scene iii","0.0","-4.0168743133544922"
"friar laurence's cell","0.0","-0.77645444869995117"
"enter friar,  laurence  alone, with a basket","0.0","-0.89295881986618042"
"friar","1.0","0.024533458054065704"
"the grey ey'd morn smiles on the frowning night,      check'ring the eastern clouds with streaks of light       and flecked darkness like a drunkard reels      from forth day's path and titan's fiery wheels","1.0","6.7529659271240234"
"non, ere the sun advance his burning eye      the day to cheer and night's dank dew to dry,      i must up fill this osier cage of ours      with baleful weeds and precious juiced flowers","0.0","-1.5770673751831055"
"the earth that's nature's mother is her tomb","1.0","2.920191764831543"
"what is her burying gave, that is her womb       and from her womb children of divers kind      we sucking on her natural bosom find       many for many virtues excellent,      none but for some, and yet all different","1.0","1.0458735227584839"
"o, mickle is the powerful grace that lies      in plants, herbs, stones, and their true qualities       for naught so vile that on the earth doth live      but to the earth some special good doth give       nor aught so good but, strain'd from that fair use,      revolts from true birth, stumbling on abuse","1.0","1.9203426837921143"
"virtue itself turns vice, being misapplied,      and vice sometime's by action dignified","0.0","-1.262225866317749"
"within the infant rind of this small flower      poison hath residence, and medicine power       for this, being smelt, with that part cheers each part       being tasted, slays all senses with the heart","1.0","5.9089322090148926"
"two such opposed kings encamp them still      in man as well as herbs  grace and rude will       and where the worser is predominant,      full soon the canker death eats up that plant","1.0","1.0353052616119385"
"enter romeo","0.0","-3.9654984474182129"
"rom","0.0","-0.50506490468978882"
"good morrow, father","1.0","0.93575584888458252"
"friar","1.0","0.024533458054065704"
"benedicite!","1.0","0.54658794403076172"
"what early tongue so sweet saluteth me?","0.0","-0.34671610593795776"
"young son, it argues a distempered head      so soon to bid good morrow to thy bed","1.0","2.0203957557678223"
"care keeps his watch in every old man's eye,      and where care lodges sleep will never lie       but where unbruised youth with unstuff'd brain      doth couch his limbs, there golden sleep doth reign","0.0","-1.0131723880767822"
"therefore thy earliness doth me assure      thou art uprous'd with some distemp'rature       or if not so, then here i hit it right       our romeo hath not been in bed to night","0.0","-0.57652044296264648"
"rom","0.0","-0.50506490468978882"
"that last is true the sweeter rest was mine","0.0","-4.6390347480773926"
"friar","1.0","0.024533458054065704"
"god pardon sin!","0.0","-3.9553043842315674"
"wast thou with rosaline?","1.0","0.71850621700286865"
"rom","0.0","-0.50506490468978882"
"with rosaline, my ghostly father?","0.0","-0.57229417562484741"
"no","0.0","-0.94024193286895752"
"i have forgot that name, and that name's woe","0.0","-4.6942224502563477"
"friar","1.0","0.024533458054065704"
"that's my good son!","1.0","5.883152961730957"
"but where hast thou been then?","0.0","-4.004518985748291"
"rom","0.0","-0.50506490468978882"
"i'll tell thee ere thou ask it me again","1.0","0.72506701946258545"
"i have been feasting with mine enemy,      where on a sudden one hath wounded me      that's by me wounded","0.0","-2.2533407211303711"
"both our remedies      within thy help and holy physic lies","1.0","7.1649303436279297"
"i bear no hatred, blessed man, for, lo,      my intercession likewise steads my foe","1.0","0.53500241041183472"
"friar","1.0","0.024533458054065704"
"be plain, good son, and homely in thy drift      riddling confession finds but riddling shrift","1.0","4.0680999755859375"
"rom","0.0","-0.50506490468978882"
"then plainly know my heart's dear love is set      on the fair daughter of rich capulet       as mine on hers, so hers is set on mine,      and all combin'd, save what thou must combine      by holy marriage","1.0","0.4388880729675293"
"when, and where, and how      we met, we woo'd, and made exchange of vow,      i'll tell thee as we pass  but this i pray,      that thou consent to marry us to day","0.0","-0.29392451047897339"
"friar","1.0","0.024533458054065704"
"holy saint francis!","1.0","2.6323602199554443"
"what a change is here!","1.0","1.0526628494262695"
"is rosaline, that thou didst love so dear,      so soon forsaken?","0.0","-3.7334954738616943"
"young men's love then lies      not truly in their hearts, but in their eyes","1.0","1.300450325012207"
"jesu maria!","1.0","1.0362544059753418"
"what a deal of brine      hath wash'd thy sallow cheeks for rosaline!","1.0","7.8879232406616211"
"how much salt water thrown away in waste,      to season love, that of it doth not taste!","0.0","-4.4357748031616211"
"the sun not yet thy sighs from heaven clears,      thy old groans ring yet in mine ancient ears","0.0","-1.7898728847503662"
"lo, here upon thy cheek the stain doth sit      of an old tear that is not wash'd off yet","1.0","3.5198755264282227"
"if e'er thou wast thyself, and these woes thine,      thou and these woes were all for rosaline","1.0","2.2980344295501709"
"and art thou chang'd?","0.0","-1.6134278774261475"
"pronounce this sentence then       women may fall when there's no strength in men","0.0","-3.0198144912719727"
"rom","0.0","-0.50506490468978882"
"thou chid'st me oft for loving rosaline","1.0","2.2791252136230469"
"friar","1.0","0.024533458054065704"
"for doting, not for loving, pupil mine","0.0","-3.4931693077087402"
"rom","0.0","-0.50506490468978882"
"and bad'st me bury love","0.0","-1.6656155586242676"
"friar","1.0","0.024533458054065704"
"not in a grave      to lay one in, another out to have","0.0","-3.9453220367431641"
"rom","0.0","-0.50506490468978882"
"i pray thee chide not","1.0","1.7798123359680176"
"she whom i love now      doth grace for grace and love for love allow","1.0","4.0776734352111816"
"the other did not so","0.0","-3.2174758911132812"
"friar","1.0","0.024533458054065704"
"o, she knew well      thy love did read by rote, that could not spell","0.0","-0.16394437849521637"
"but come, young waverer, come go with me","1.0","1.7909203767776489"
"in one respect i'll thy assistant be       for this alliance may so happy prove      to turn your households' rancour to pure love","0.0","-0.26781129837036133"
"rom","0.0","-0.50506490468978882"
"o, let us hence!","1.0","6.7566361427307129"
"i stand on sudden haste","1.0","0.44864335656166077"
"friar","1.0","0.024533458054065704"
"wisely, and slow","1.0","2.6802775859832764"
"they stumble that run fast","0.0","-2.6832602024078369"
"exeunt","1.0","0.024533458054065704"
"scene iv","0.0","-1.9922096729278564"
"a street","1.0","0.064271748065948486"
"enter benvolio and mercutio","1.0","0.15852561593055725"
"mer","1.0","0.024533458054065704"
"where the devil should this romeo be?","0.0","-4.6293611526489258"
"came he not home to night?","0.0","-3.7530808448791504"
"ben","0.0","-0.49915015697479248"
"not to his father's","1.0","0.07896510511636734"
"i spoke with his man","1.0","2.0016567707061768"
"mer","1.0","0.024533458054065704"
"why, that same pale hard hearted wench, that rosaline,      torments him so that he will sure run mad","0.0","-1.6367702484130859"
"ben","0.0","-0.49915015697479248"
"tybalt, the kinsman to old capulet,      hath sent a letter to his father's house","0.0","-1.3046755790710449"
"mer","1.0","0.024533458054065704"
"a challenge, on my life","1.0","0.92805731296539307"
"ben","0.0","-0.49915015697479248"
"romeo will answer it","0.0","-4.5252118110656738"
"mer","1.0","0.024533458054065704"
"any man that can write may answer a letter","0.0","-5.0020332336425781"
"ben","0.0","-0.49915015697479248"
"nay, he will answer the letter's master, how he dares,      being dared","1.0","1.4714000225067139"
"mer","1.0","0.024533458054065704"
"alas, poor romeo, he is already dead!","0.0","-7.1065759658813477"
"stabb'd with a white      wench's black eye  shot through the ear with a love song  the      very pin of his heart cleft with the blind bow boy's      butt shaft  and is he a man to encounter tybalt?","1.0","2.2945845127105713"
"ben","0.0","-0.49915015697479248"
"why, what is tybalt?","0.0","-0.79101741313934326"
"mer","1.0","0.024533458054065704"
"more than prince of cats, i can tell you","0.0","-0.58507174253463745"
"o, he's the      courageous captain of compliments","1.0","1.5750908851623535"
"he fights as you sing      pricksong keeps time, distance, and proportion  rests me his      minim rest, one, two, and the third in your bosom!","1.0","0.38590544462203979"
"the very      butcher of a silk button, a duellist, a duellist!","1.0","0.00029814243316650391"
"a gentleman      of the very first house, of the first and second cause","1.0","2.9129424095153809"
"ah, the      immortal passado!","1.0","4.2123489379882812"
"the punto reverse!","0.0","-1.2077126502990723"
"the hay","1.0","0.046980522572994232"
"ben","0.0","-0.49915015697479248"
"the what?","0.0","-1.2716844081878662"
"mer","1.0","0.024533458054065704"
"the pox of such antic, lisping, affecting fantasticoes       these new tuners of accent!","1.0","2.3077611923217773"
"'by jesu, a very good blade!","1.0","4.3304390907287598"
"a very      tall man!","1.0","4.6503300666809082"
"a very good whore!'","1.0","2.5831294059753418"
"why, is not this a lamentable thing,      grandsir, that we should be thus afflicted with these strange      flies, these fashion mongers, these pardona mi's, who stand      so much on the new form that they cannot sit at ease on the old      bench?","1.0","0.43580207228660583"
"o, their bones, their bones!","1.0","0.22468557953834534"
"enter romeo","0.0","-3.9654984474182129"
"ben","0.0","-0.49915015697479248"
"here comes romeo!","0.0","-0.51623243093490601"
"here comes romeo!","0.0","-0.51623243093490601"
"mer","1.0","0.024533458054065704"
"without his roe, like a dried herring","1.0","2.8578815460205078"
